,capped_normalized_return,eval_episode_return,eval_frame_rate,eval_num_episodes,frame,human_gap,iteration,normalized_return,train_episode_return,train_exploration_epsilon,train_frame_rate,train_num_episodes,environment_name,seed
191,-1,32.1,-1,-1,7200000,-1,-1,1.0844594594594594,-1,-1,-1,-1,freeway,2026
192,-1,32.0,-1,-1,7280000,-1,-1,1.081081081081081,-1,-1,-1,-1,freeway,2026
193,-1,32.0,-1,-1,7360000,-1,-1,1.081081081081081,-1,-1,-1,-1,freeway,2026
194,-1,32.2,-1,-1,7440000,-1,-1,1.087837837837838,-1,-1,-1,-1,freeway,2026
195,-1,32.2,-1,-1,7520000,-1,-1,1.087837837837838,-1,-1,-1,-1,freeway,2026
196,-1,32.1,-1,-1,7600000,-1,-1,1.0844594594594594,-1,-1,-1,-1,freeway,2026
197,-1,31.2,-1,-1,7680000,-1,-1,1.054054054054054,-1,-1,-1,-1,freeway,2026
198,-1,31.9,-1,-1,7760000,-1,-1,1.0777027027027026,-1,-1,-1,-1,freeway,2026
199,-1,31.2,-1,-1,7840000,-1,-1,1.054054054054054,-1,-1,-1,-1,freeway,2026
200,-1,31.6,-1,-1,7920000,-1,-1,1.0675675675675675,-1,-1,-1,-1,freeway,2026
201,-1,31.8,-1,-1,8000000,-1,-1,1.0743243243243243,-1,-1,-1,-1,freeway,2026
202,-1,30.0,-1,-1,0,-1,-1,-0.0449911905361188,-1,-1,-1,-1,gravitar,2026
203,-1,145.0,-1,-1,80000,-1,-1,-0.008809463881198087,-1,-1,-1,-1,gravitar,2026
204,-1,175.0,-1,-1,160000,-1,-1,0.0006292474200855776,-1,-1,-1,-1,gravitar,2026
205,-1,170.0,-1,-1,240000,-1,-1,-0.0009438711301283664,-1,-1,-1,-1,gravitar,2026
206,-1,240.0,-1,-1,320000,-1,-1,0.02107978857286685,-1,-1,-1,-1,gravitar,2026
207,-1,195.0,-1,-1,400000,-1,-1,0.006921721620941354,-1,-1,-1,-1,gravitar,2026
208,-1,120.0,-1,-1,480000,-1,-1,-0.016675056632267808,-1,-1,-1,-1,gravitar,2026
209,-1,160.0,-1,-1,560000,-1,-1,-0.004090108230556255,-1,-1,-1,-1,gravitar,2026
210,-1,190.0,-1,-1,640000,-1,-1,0.0053486030707274096,-1,-1,-1,-1,gravitar,2026
211,-1,110.0,-1,-1,720000,-1,-1,-0.019821293732695696,-1,-1,-1,-1,gravitar,2026
212,-1,310.0,-1,-1,800000,-1,-1,0.043103448275862065,-1,-1,-1,-1,gravitar,2026
213,-1,210.0,-1,-1,880000,-1,-1,0.011641077271583186,-1,-1,-1,-1,gravitar,2026
214,-1,295.0,-1,-1,960000,-1,-1,0.03838409262522024,-1,-1,-1,-1,gravitar,2026
215,-1,180.0,-1,-1,1040000,-1,-1,0.0022023659702995217,-1,-1,-1,-1,gravitar,2026
216,-1,130.0,-1,-1,1120000,-1,-1,-0.013528819531839919,-1,-1,-1,-1,gravitar,2026
217,-1,155.0,-1,-1,1200000,-1,-1,-0.005663226780770199,-1,-1,-1,-1,gravitar,2026
218,-1,120.0,-1,-1,1280000,-1,-1,-0.016675056632267808,-1,-1,-1,-1,gravitar,2026
219,-1,95.0,-1,-1,1360000,-1,-1,-0.024540649383337526,-1,-1,-1,-1,gravitar,2026
220,-1,200.0,-1,-1,1440000,-1,-1,0.008494840171155298,-1,-1,-1,-1,gravitar,2026
221,-1,255.0,-1,-1,1520000,-1,-1,0.025799144223508683,-1,-1,-1,-1,gravitar,2026
222,-1,170.0,-1,-1,1600000,-1,-1,-0.0009438711301283664,-1,-1,-1,-1,gravitar,2026
223,-1,160.0,-1,-1,1680000,-1,-1,-0.004090108230556255,-1,-1,-1,-1,gravitar,2026
224,-1,295.0,-1,-1,1760000,-1,-1,0.03838409262522024,-1,-1,-1,-1,gravitar,2026
225,-1,195.0,-1,-1,1840000,-1,-1,0.006921721620941354,-1,-1,-1,-1,gravitar,2026
226,-1,135.0,-1,-1,1920000,-1,-1,-0.011955700981625975,-1,-1,-1,-1,gravitar,2026
227,-1,260.0,-1,-1,2000000,-1,-1,0.027372262773722626,-1,-1,-1,-1,gravitar,2026
228,-1,370.0,-1,-1,2080000,-1,-1,0.0619808708784294,-1,-1,-1,-1,gravitar,2026
229,-1,255.0,-1,-1,2160000,-1,-1,0.025799144223508683,-1,-1,-1,-1,gravitar,2026
230,-1,170.0,-1,-1,2240000,-1,-1,-0.0009438711301283664,-1,-1,-1,-1,gravitar,2026
231,-1,135.0,-1,-1,2320000,-1,-1,-0.011955700981625975,-1,-1,-1,-1,gravitar,2026
232,-1,200.0,-1,-1,2400000,-1,-1,0.008494840171155298,-1,-1,-1,-1,gravitar,2026
233,-1,195.0,-1,-1,2480000,-1,-1,0.006921721620941354,-1,-1,-1,-1,gravitar,2026
234,-1,190.0,-1,-1,2560000,-1,-1,0.0053486030707274096,-1,-1,-1,-1,gravitar,2026
235,-1,335.0,-1,-1,2640000,-1,-1,0.05096904102693179,-1,-1,-1,-1,gravitar,2026
236,-1,75.0,-1,-1,2720000,-1,-1,-0.030833123584193305,-1,-1,-1,-1,gravitar,2026
237,-1,75.0,-1,-1,2800000,-1,-1,-0.030833123584193305,-1,-1,-1,-1,gravitar,2026
238,-1,220.0,-1,-1,2880000,-1,-1,0.014787314372011074,-1,-1,-1,-1,gravitar,2026
239,-1,270.0,-1,-1,2960000,-1,-1,0.030518499874150513,-1,-1,-1,-1,gravitar,2026
240,-1,235.0,-1,-1,3040000,-1,-1,0.019506670022652908,-1,-1,-1,-1,gravitar,2026
241,-1,235.0,-1,-1,3120000,-1,-1,0.019506670022652908,-1,-1,-1,-1,gravitar,2026
242,-1,105.0,-1,-1,3200000,-1,-1,-0.021394412282909638,-1,-1,-1,-1,gravitar,2026
243,-1,370.0,-1,-1,3280000,-1,-1,0.0619808708784294,-1,-1,-1,-1,gravitar,2026
244,-1,265.0,-1,-1,3360000,-1,-1,0.02894538132393657,-1,-1,-1,-1,gravitar,2026
245,-1,235.0,-1,-1,3440000,-1,-1,0.019506670022652908,-1,-1,-1,-1,gravitar,2026
246,-1,200.0,-1,-1,3520000,-1,-1,0.008494840171155298,-1,-1,-1,-1,gravitar,2026
247,-1,220.0,-1,-1,3600000,-1,-1,0.014787314372011074,-1,-1,-1,-1,gravitar,2026
248,-1,80.0,-1,-1,3680000,-1,-1,-0.02926000503397936,-1,-1,-1,-1,gravitar,2026
249,-1,335.0,-1,-1,3760000,-1,-1,0.05096904102693179,-1,-1,-1,-1,gravitar,2026
250,-1,405.0,-1,-1,3840000,-1,-1,0.072992700729927,-1,-1,-1,-1,gravitar,2026
251,-1,325.0,-1,-1,3920000,-1,-1,0.0478228039265039,-1,-1,-1,-1,gravitar,2026
252,-1,385.0,-1,-1,4000000,-1,-1,0.06670022652907123,-1,-1,-1,-1,gravitar,2026
253,-1,230.0,-1,-1,4080000,-1,-1,0.017933551472438962,-1,-1,-1,-1,gravitar,2026
254,-1,220.0,-1,-1,4160000,-1,-1,0.014787314372011074,-1,-1,-1,-1,gravitar,2026
255,-1,285.0,-1,-1,4240000,-1,-1,0.03523785552479235,-1,-1,-1,-1,gravitar,2026
